day,hosp,icu,vent,scenario
74,11423.415887298584,4569.366354919434,2284.683177459717,test_soc_70
75,11286.367615329844,4514.547046131936,2257.273523065968,test_soc_70
76,11135.12866326687,4454.0514653067485,2227.0257326533742,test_soc_70
77,10970.84546763404,4388.338187053616,2194.169093526808,test_soc_70
78,10794.678179793775,4317.871271917509,2158.9356359587546,test_soc_70
79,10607.788517759056,4243.115407103623,2121.5577035518113,test_soc_70
80,10411.328787339347,4164.531514935738,2082.265757467869,test_soc_70
81,10206.432132355663,4082.5728529422654,2041.2864264711327,test_soc_70
82,9994.204036858142,3997.6816147432564,1998.8408073716282,test_soc_70
83,9775.715070643233,3910.286028257293,1955.1430141286464,test_soc_70
84,9551.994843096598,3820.7979372386394,1910.3989686193197,test_soc_70
85,9324.02710941522,3729.610843766088,1864.805421883044,test_soc_70
86,9092.745957314472,3637.098382925789,1818.5491914628944,test_soc_70
87,8859.032990984055,3543.6131963936214,1771.8065981968107,test_soc_70
88,8623.71542180638,3449.4861687225525,1724.7430843612763,test_soc_70
89,8387.56497163045,3355.02598865218,1677.51299432609,test_soc_70
90,8151.29749362847,3260.5189974513883,1630.2594987256941,test_soc_70
91,7915.573217393159,3166.229286957263,1583.1146434786315,test_soc_70
92,7680.997528437788,3072.399011375115,1536.1995056875576,test_soc_70
93,7448.122197166013,2979.248878866405,1489.6244394332025,test_soc_70
94,7217.44697826746,2886.978791306983,1443.4893956534916,test_soc_70
95,6989.421508011787,2795.768603204715,1397.8843016023575,test_soc_70
96,6764.447433760638,2705.7789735042547,1352.8894867521274,test_soc_70
97,6542.880716952314,2617.152286780926,1308.576143390463,test_soc_70
98,6325.034057647678,2530.0136230590715,1265.0068115295358,test_soc_70
99,6111.179395313331,2444.471758125332,1222.235879062666,test_soc_70
100,5901.550446754075,2360.6201787016294,1180.3100893508147,test_soc_70
101,5696.34524791984,2278.538099167936,1139.269049583968,test_soc_70
102,5495.728671658098,2198.2914686632394,1099.1457343316197,test_soc_70
103,5299.834898340215,2119.9339593360855,1059.9669796680428,test_soc_70
104,5108.769820654628,2043.5079282618512,1021.7539641309256,test_soc_70
105,4922.6133677409725,1969.045347096389,984.5226735481945,test_soc_70
106,4741.421737256132,1896.5686949024525,948.2843474512263,test_soc_70
107,4565.229526942312,1826.091810776925,913.0459053884625,test_soc_70
108,4394.051759838856,1757.6207039355427,878.8103519677713,test_soc_70
109,4227.885799477286,1691.1543197909145,845.5771598954573,test_soc_70
110,4066.7131532571248,1626.6852613028498,813.3426306514249,test_soc_70
111,3910.5011637526845,1564.2004655010735,782.1002327505367,test_soc_70
112,3759.2045889816004,1503.6818355926403,751.8409177963201,test_soc_70
113,3612.767073706032,1445.1068294824129,722.5534147412064,test_soc_70
114,3471.1225146670627,1388.449005866825,694.2245029334125,test_soc_70
115,3334.196323299339,1333.6785293197356,666.8392646598678,test_soc_70
116,3201.906589961695,1280.7626359846777,640.3813179923388,test_soc_70
117,3074.1651540731514,1229.6660616292604,614.8330308146302,test_soc_70
118,2950.8785847829167,1180.3514339131664,590.1757169565832,test_soc_70
119,2831.9490769459053,1132.779630778362,566.389815389181,test_soc_70
120,2717.2752672382235,1086.9101068952896,543.4550534476448,test_soc_70
0,456.99999999999994,182.79999999999998,91.39999999999999,test_soc_75
1,490.8131527723233,196.3252611089293,98.16263055446466,test_soc_75
2,527.0607142199075,210.82428568796297,105.41214284398148,test_soc_75
3,565.9075663884987,226.36302655539947,113.18151327769974,test_soc_75
4,607.5281557631763,243.01126230527052,121.50563115263526,test_soc_75
5,652.106794967172,260.8427179868688,130.4213589934344,test_soc_75
6,699.8379296698643,279.93517186794566,139.96758593397283,test_soc_75
7,750.9263610146767,300.37054440587065,150.18527220293532,test_soc_75
8,805.5874124719732,322.2349649887892,161.1174824943946,test_soc_75
9,864.0470284938197,345.61881139752785,172.80940569876392,test_soc_75
10,926.5417907014905,370.61671628059617,185.30835814029808,test_soc_75
11,993.3188355825894,397.3275342330357,198.66376711651785,test_soc_75
12,1064.6356558289008,425.8542623315603,212.92713116578014,test_soc_75
13,1140.759765532626,456.3039062130504,228.1519531065252,test_soc_75
14,1221.968207511189,488.78728300447557,244.39364150223778,test_soc_75
15,1308.5468790944087,523.4187516377634,261.7093758188817,test_soc_75
16,1400.7896508410643,560.3158603364258,280.1579301682129,test_soc_75
17,1498.997250928639,599.5989003714557,299.79945018572784,test_soc_75
18,1603.4758864718387,641.3903545887354,320.6951772943677,test_soc_75
19,1714.5355718830212,685.8142287532085,342.9071143766042,test_soc_75
20,1832.4881337225497,732.9952534890199,366.49762674450994,test_soc_75
21,1957.6448614525764,783.0579445810306,391.5289722905153,test_soc_75
22,2090.313774279004,836.1255097116016,418.0627548558008,test_soc_75
23,2230.796476038999,892.3185904155997,446.15929520779986,test_soc_75
24,2379.3845730790686,951.7538292316273,475.87691461581363,test_soc_75
25,2536.3556344977997,1014.5422537991199,507.27112689955993,test_soc_75
26,2701.9686802299984,1080.7874720919992,540.3937360459996,test_soc_75
27,2876.459190452173,1150.5836761808691,575.2918380904346,test_soc_75
28,3060.033639901589,1224.0134559606356,612.0067279803178,test_soc_75
29,3252.863573094242,1301.1454292376966,650.5727146188483,test_soc_75
30,3455.079251215374,1382.0317004861495,691.0158502430747,test_soc_75
31,3666.762918670811,1466.7051674683241,733.3525837341621,test_soc_75
32,3887.941756849415,1555.1767027397661,777.5883513698831,test_soc_75
33,4118.5806143366135,1647.432245734645,823.7161228673225,test_soc_75
34,4358.574626247315,1743.4298504989258,871.7149252494629,test_soc_75
35,4607.741859927922,1843.0967439711685,921.5483719855843,test_soc_75
36,4865.81614920842,1946.3264596833678,973.1632298416839,test_soc_75
37,5132.440303635716,2052.9761214542864,1026.4880607271432,test_soc_75
38,5407.159901431702,2162.8639605726803,1081.4319802863401,test_soc_75
39,5689.417893834484,2275.7671575337936,1137.8835787668968,test_soc_75
40,5978.5502623802,2391.42010495208,1195.71005247604,test_soc_75
41,6273.782977858748,2509.513191143499,1254.7565955717496,test_soc_75
42,6574.230508430985,2629.692203372394,1314.846101686197,test_soc_75
43,6878.896113159483,2751.558445263793,1375.7792226318966,test_soc_75
44,7186.674134685521,2874.669653874208,1437.334826937104,test_soc_75
45,7496.354470115993,2998.541788046397,1499.2708940231985,test_soc_75
46,7806.6293520826375,3122.651740833055,1561.3258704165276,test_soc_75
47,8116.102512841431,3246.4410051365717,1623.2205025682858,test_soc_75
48,8423.300734456163,3369.3202937824653,1684.6601468912327,test_soc_75
49,8726.687709698905,3490.675083879561,1745.3375419397805,test_soc_75
50,9024.680054301672,3609.8720217206687,1804.9360108603344,test_soc_75
51,9315.665225371768,3726.266090148707,1863.1330450743535,test_soc_75
52,9598.021017479781,3839.2084069919124,1919.6042034959562,test_soc_75
53,9870.136231805753,3948.054492722301,1974.0272463611504,test_soc_75
54,10130.432049440113,4052.172819776045,2026.0864098880224,test_soc_75
55,10377.383591769754,4150.953436707901,2075.4767183539507,test_soc_75
56,10609.541122393603,4243.816448957441,2121.9082244787205,test_soc_75
57,10825.550338703877,4330.220135481551,2165.1100677407753,test_soc_75
58,11024.171218324132,4409.668487329653,2204.8342436648263,test_soc_75
59,11204.294925735043,4481.717970294017,2240.8589851470083,test_soc_75
60,11364.958345880072,4545.983338352028,2272.991669176014,test_soc_75
61,11505.355891187919,4602.142356475168,2301.071178237584,test_soc_75
62,11624.848321998032,4649.939328799212,2324.969664399606,test_soc_75
63,11722.968422745573,4689.187369098229,2344.5936845491146,test_soc_75
64,11799.423481962383,4719.769392784953,2359.8846963924766,test_soc_75
65,11854.094627703676,4741.63785108147,2370.818925540735,test_soc_75
66,11887.033166354264,4754.813266541705,2377.4066332708526,test_soc_75
67,11898.454157592174,4759.381663036869,2379.6908315184346,test_soc_75
68,11888.727528285895,4755.491011314358,2377.745505657179,test_soc_75
69,11858.367081115979,4743.346832446391,2371.6734162231955,test_soc_75
70,11808.01778877023,4723.207115508092,2361.603557754046,test_soc_75
71,11738.441781813368,4695.376712725348,2347.688356362674,test_soc_75
72,11650.503438904147,4660.201375561658,2330.100687780829,test_soc_75
73,11545.153973829916,4618.061589531967,2309.0307947659835,test_soc_75
74,11423.415887298584,4569.366354919434,2284.683177459717,test_soc_75
75,11286.367615329844,4514.547046131936,2257.273523065968,test_soc_75
76,11135.12866326687,4454.0514653067485,2227.0257326533742,test_soc_75
77,10970.84546763404,4388.338187053616,2194.169093526808,test_soc_75
78,10794.678179793775,4317.871271917509,2158.9356359587546,test_soc_75
79,10607.788517759056,4243.115407103623,2121.5577035518113,test_soc_75
80,10411.328787339347,4164.531514935738,2082.265757467869,test_soc_75
81,10206.432132355663,4082.5728529422654,2041.2864264711327,test_soc_75
82,9994.204036858142,3997.6816147432564,1998.8408073716282,test_soc_75
83,9775.715070643233,3910.286028257293,1955.1430141286464,test_soc_75
84,9551.994843096598,3820.7979372386394,1910.3989686193197,test_soc_75
85,9324.02710941522,3729.610843766088,1864.805421883044,test_soc_75
86,9092.745957314472,3637.098382925789,1818.5491914628944,test_soc_75
87,8859.032990984055,3543.6131963936214,1771.8065981968107,test_soc_75
88,8623.71542180638,3449.4861687225525,1724.7430843612763,test_soc_75
89,8387.56497163045,3355.02598865218,1677.51299432609,test_soc_75
90,8151.29749362847,3260.5189974513883,1630.2594987256941,test_soc_75
91,7915.573217393159,3166.229286957263,1583.1146434786315,test_soc_75
92,7680.997528437788,3072.399011375115,1536.1995056875576,test_soc_75
93,7448.122197166013,2979.248878866405,1489.6244394332025,test_soc_75
94,7217.44697826746,2886.978791306983,1443.4893956534916,test_soc_75
95,6989.421508011787,2795.768603204715,1397.8843016023575,test_soc_75
96,6764.447433760638,2705.7789735042547,1352.8894867521274,test_soc_75
97,6542.880716952314,2617.152286780926,1308.576143390463,test_soc_75
98,6325.034057647678,2530.0136230590715,1265.0068115295358,test_soc_75
99,6111.179395313331,2444.471758125332,1222.235879062666,test_soc_75
100,5901.550446754075,2360.6201787016294,1180.3100893508147,test_soc_75
101,5696.34524791984,2278.538099167936,1139.269049583968,test_soc_75
102,5495.728671658098,2198.2914686632394,1099.1457343316197,test_soc_75
103,5299.834898340215,2119.9339593360855,1059.9669796680428,test_soc_75
104,5108.769820654628,2043.5079282618512,1021.7539641309256,test_soc_75
105,4922.6133677409725,1969.045347096389,984.5226735481945,test_soc_75
106,4741.421737256132,1896.5686949024525,948.2843474512263,test_soc_75
107,4565.229526942312,1826.091810776925,913.0459053884625,test_soc_75
108,4394.051759838856,1757.6207039355427,878.8103519677713,test_soc_75
109,4227.885799477286,1691.1543197909145,845.5771598954573,test_soc_75
110,4066.7131532571248,1626.6852613028498,813.3426306514249,test_soc_75
111,3910.5011637526845,1564.2004655010735,782.1002327505367,test_soc_75
112,3759.2045889816004,1503.6818355926403,751.8409177963201,test_soc_75
113,3612.767073706032,1445.1068294824129,722.5534147412064,test_soc_75
114,3471.1225146670627,1388.449005866825,694.2245029334125,test_soc_75
115,3334.196323299339,1333.6785293197356,666.8392646598678,test_soc_75
116,3201.906589961695,1280.7626359846777,640.3813179923388,test_soc_75
117,3074.1651540731514,1229.6660616292604,614.8330308146302,test_soc_75
118,2950.8785847829167,1180.3514339131664,590.1757169565832,test_soc_75
119,2831.9490769459053,1132.779630778362,566.389815389181,test_soc_75
120,2717.2752672382235,1086.9101068952896,543.4550534476448,test_soc_75
0,456.99999999999994,182.79999999999998,91.39999999999999,test_soc_80
1,490.8131527723233,196.3252611089293,98.16263055446466,test_soc_80
2,527.0607142199075,210.82428568796297,105.41214284398148,test_soc_80
3,565.9075663884987,226.36302655539947,113.18151327769974,test_soc_80
4,607.5281557631763,243.01126230527052,121.50563115263526,test_soc_80
5,652.106794967172,260.8427179868688,130.4213589934344,test_soc_80
6,699.8379296698643,279.93517186794566,139.96758593397283,test_soc_80
7,750.9263610146767,300.37054440587065,150.18527220293532,test_soc_80
8,805.5874124719732,322.2349649887892,161.1174824943946,test_soc_80
9,864.0470284938197,345.61881139752785,172.80940569876392,test_soc_80
10,926.5417907014905,370.61671628059617,185.30835814029808,test_soc_80
11,993.3188355825894,397.3275342330357,198.66376711651785,test_soc_80
12,1064.6356558289008,425.8542623315603,212.92713116578014,test_soc_80
13,1140.759765532626,456.3039062130504,228.1519531065252,test_soc_80
14,1221.968207511189,488.78728300447557,244.39364150223778,test_soc_80
15,1308.5468790944087,523.4187516377634,261.7093758188817,test_soc_80
16,1400.7896508410643,560.3158603364258,280.1579301682129,test_soc_80
17,1498.997250928639,599.5989003714557,299.79945018572784,test_soc_80
18,1603.4758864718387,641.3903545887354,320.6951772943677,test_soc_80
19,1714.5355718830212,685.8142287532085,342.9071143766042,test_soc_80
20,1832.4881337225497,732.9952534890199,366.49762674450994,test_soc_80
21,1957.6448614525764,783.0579445810306,391.5289722905153,test_soc_80
22,2090.313774279004,836.1255097116016,418.0627548558008,test_soc_80
23,2230.796476038999,892.3185904155997,446.15929520779986,test_soc_80
24,2379.3845730790686,951.7538292316273,475.87691461581363,test_soc_80
25,2536.3556344977997,1014.5422537991199,507.27112689955993,test_soc_80
26,2701.9686802299984,1080.7874720919992,540.3937360459996,test_soc_80
27,2876.459190452173,1150.5836761808691,575.2918380904346,test_soc_80
28,3060.033639901589,1224.0134559606356,612.0067279803178,test_soc_80
29,3252.863573094242,1301.1454292376966,650.5727146188483,test_soc_80
30,3455.079251215374,1382.0317004861495,691.0158502430747,test_soc_80
31,3666.762918670811,1466.7051674683241,733.3525837341621,test_soc_80
32,3887.941756849415,1555.1767027397661,777.5883513698831,test_soc_80
33,4118.5806143366135,1647.432245734645,823.7161228673225,test_soc_80
34,4358.574626247315,1743.4298504989258,871.7149252494629,test_soc_80
35,4607.741859927922,1843.0967439711685,921.5483719855843,test_soc_80
36,4865.81614920842,1946.3264596833678,973.1632298416839,test_soc_80
37,5132.440303635716,2052.9761214542864,1026.4880607271432,test_soc_80
38,5407.159901431702,2162.8639605726803,1081.4319802863401,test_soc_80
39,5689.417893834484,2275.7671575337936,1137.8835787668968,test_soc_80
40,5978.5502623802,2391.42010495208,1195.71005247604,test_soc_80
41,6273.782977858748,2509.513191143499,1254.7565955717496,test_soc_80
42,6574.230508430985,2629.692203372394,1314.846101686197,test_soc_80
43,6878.896113159483,2751.558445263793,1375.7792226318966,test_soc_80
44,7186.674134685521,2874.669653874208,1437.334826937104,test_soc_80
45,7496.354470115993,2998.541788046397,1499.2708940231985,test_soc_80
46,7806.6293520826375,3122.651740833055,1561.3258704165276,test_soc_80
47,8116.102512841431,3246.4410051365717,1623.2205025682858,test_soc_80
48,8423.300734456163,3369.3202937824653,1684.6601468912327,test_soc_80
49,8726.687709698905,3490.675083879561,1745.3375419397805,test_soc_80
50,9024.680054301672,3609.8720217206687,1804.9360108603344,test_soc_80
51,9315.665225371768,3726.266090148707,1863.1330450743535,test_soc_80
52,9598.021017479781,3839.2084069919124,1919.6042034959562,test_soc_80
53,9870.136231805753,3948.054492722301,1974.0272463611504,test_soc_80
54,10130.432049440113,4052.172819776045,2026.0864098880224,test_soc_80
55,10377.383591769754,4150.953436707901,2075.4767183539507,test_soc_80
56,10609.541122393603,4243.816448957441,2121.9082244787205,test_soc_80
57,10825.550338703877,4330.220135481551,2165.1100677407753,test_soc_80
58,11024.171218324132,4409.668487329653,2204.8342436648263,test_soc_80
59,11204.294925735043,4481.717970294017,2240.8589851470083,test_soc_80
60,11364.958345880072,4545.983338352028,2272.991669176014,test_soc_80
61,11505.355891187919,4602.142356475168,2301.071178237584,test_soc_80
62,11624.848321998032,4649.939328799212,2324.969664399606,test_soc_80
63,11722.968422745573,4689.187369098229,2344.5936845491146,test_soc_80
64,11799.423481962383,4719.769392784953,2359.8846963924766,test_soc_80
65,11854.094627703676,4741.63785108147,2370.818925540735,test_soc_80
66,11887.033166354264,4754.813266541705,2377.4066332708526,test_soc_80
67,11898.454157592174,4759.381663036869,2379.6908315184346,test_soc_80
68,11888.727528285895,4755.491011314358,2377.745505657179,test_soc_80
69,11858.367081115979,4743.346832446391,2371.6734162231955,test_soc_80
70,11808.01778877023,4723.207115508092,2361.603557754046,test_soc_80
71,11738.441781813368,4695.376712725348,2347.688356362674,test_soc_80
72,11650.503438904147,4660.201375561658,2330.100687780829,test_soc_80
73,11545.153973829916,4618.061589531967,2309.0307947659835,test_soc_80
74,11423.415887298584,4569.366354919434,2284.683177459717,test_soc_80
75,11286.367615329844,4514.547046131936,2257.273523065968,test_soc_80
76,11135.12866326687,4454.0514653067485,2227.0257326533742,test_soc_80
77,10970.84546763404,4388.338187053616,2194.169093526808,test_soc_80
78,10794.678179793775,4317.871271917509,2158.9356359587546,test_soc_80
79,10607.788517759056,4243.115407103623,2121.5577035518113,test_soc_80
80,10411.328787339347,4164.531514935738,2082.265757467869,test_soc_80
81,10206.432132355663,4082.5728529422654,2041.2864264711327,test_soc_80
82,9994.204036858142,3997.6816147432564,1998.8408073716282,test_soc_80
83,9775.715070643233,3910.286028257293,1955.1430141286464,test_soc_80
84,9551.994843096598,3820.7979372386394,1910.3989686193197,test_soc_80
85,9324.02710941522,3729.610843766088,1864.805421883044,test_soc_80
86,9092.745957314472,3637.098382925789,1818.5491914628944,test_soc_80
87,8859.032990984055,3543.6131963936214,1771.8065981968107,test_soc_80
88,8623.71542180638,3449.4861687225525,1724.7430843612763,test_soc_80
89,8387.56497163045,3355.02598865218,1677.51299432609,test_soc_80
90,8151.29749362847,3260.5189974513883,1630.2594987256941,test_soc_80
91,7915.573217393159,3166.229286957263,1583.1146434786315,test_soc_80
92,7680.997528437788,3072.399011375115,1536.1995056875576,test_soc_80
93,7448.122197166013,2979.248878866405,1489.6244394332025,test_soc_80
94,7217.44697826746,2886.978791306983,1443.4893956534916,test_soc_80
95,6989.421508011787,2795.768603204715,1397.8843016023575,test_soc_80
96,6764.447433760638,2705.7789735042547,1352.8894867521274,test_soc_80
97,6542.880716952314,2617.152286780926,1308.576143390463,test_soc_80
98,6325.034057647678,2530.0136230590715,1265.0068115295358,test_soc_80
99,6111.179395313331,2444.471758125332,1222.235879062666,test_soc_80
100,5901.550446754075,2360.6201787016294,1180.3100893508147,test_soc_80
101,5696.34524791984,2278.538099167936,1139.269049583968,test_soc_80
102,5495.728671658098,2198.2914686632394,1099.1457343316197,test_soc_80
103,5299.834898340215,2119.9339593360855,1059.9669796680428,test_soc_80
104,5108.769820654628,2043.5079282618512,1021.7539641309256,test_soc_80
105,4922.6133677409725,1969.045347096389,984.5226735481945,test_soc_80
106,4741.421737256132,1896.5686949024525,948.2843474512263,test_soc_80
107,4565.229526942312,1826.091810776925,913.0459053884625,test_soc_80
108,4394.051759838856,1757.6207039355427,878.8103519677713,test_soc_80
109,4227.885799477286,1691.1543197909145,845.5771598954573,test_soc_80
110,4066.7131532571248,1626.6852613028498,813.3426306514249,test_soc_80
111,3910.5011637526845,1564.2004655010735,782.1002327505367,test_soc_80
112,3759.2045889816004,1503.6818355926403,751.8409177963201,test_soc_80
113,3612.767073706032,1445.1068294824129,722.5534147412064,test_soc_80
114,3471.1225146670627,1388.449005866825,694.2245029334125,test_soc_80
115,3334.196323299339,1333.6785293197356,666.8392646598678,test_soc_80
116,3201.906589961695,1280.7626359846777,640.3813179923388,test_soc_80
117,3074.1651540731514,1229.6660616292604,614.8330308146302,test_soc_80
118,2950.8785847829167,1180.3514339131664,590.1757169565832,test_soc_80
119,2831.9490769459053,1132.779630778362,566.389815389181,test_soc_80
120,2717.2752672382235,1086.9101068952896,543.4550534476448,test_soc_80
0,456.99999999999994,182.79999999999998,91.39999999999999,test_soc_85
1,490.8131527723233,196.3252611089293,98.16263055446466,test_soc_85
2,527.0607142199075,210.82428568796297,105.41214284398148,test_soc_85
3,565.9075663884987,226.36302655539947,113.18151327769974,test_soc_85
4,607.5281557631763,243.01126230527052,121.50563115263526,test_soc_85
5,652.106794967172,260.8427179868688,130.4213589934344,test_soc_85
6,699.8379296698643,279.93517186794566,139.96758593397283,test_soc_85
7,750.9263610146767,300.37054440587065,150.18527220293532,test_soc_85
8,805.5874124719732,322.2349649887892,161.1174824943946,test_soc_85
9,864.0470284938197,345.61881139752785,172.80940569876392,test_soc_85
10,926.5417907014905,370.61671628059617,185.30835814029808,test_soc_85
11,993.3188355825894,397.3275342330357,198.66376711651785,test_soc_85
12,1064.6356558289008,425.8542623315603,212.92713116578014,test_soc_85
13,1140.759765532626,456.3039062130504,228.1519531065252,test_soc_85
14,1221.968207511189,488.78728300447557,244.39364150223778,test_soc_85
15,1308.5468790944087,523.4187516377634,261.7093758188817,test_soc_85
16,1400.7896508410643,560.3158603364258,280.1579301682129,test_soc_85
17,1498.997250928639,599.5989003714557,299.79945018572784,test_soc_85
18,1603.4758864718387,641.3903545887354,320.6951772943677,test_soc_85
19,1714.5355718830212,685.8142287532085,342.9071143766042,test_soc_85
20,1832.4881337225497,732.9952534890199,366.49762674450994,test_soc_85
21,1957.6448614525764,783.0579445810306,391.5289722905153,test_soc_85
22,2090.313774279004,836.1255097116016,418.0627548558008,test_soc_85
23,2230.796476038999,892.3185904155997,446.15929520779986,test_soc_85
24,2379.3845730790686,951.7538292316273,475.87691461581363,test_soc_85
25,2536.3556344977997,1014.5422537991199,507.27112689955993,test_soc_85
26,2701.9686802299984,1080.7874720919992,540.3937360459996,test_soc_85
27,2876.459190452173,1150.5836761808691,575.2918380904346,test_soc_85
28,3060.033639901589,1224.0134559606356,612.0067279803178,test_soc_85
29,3252.863573094242,1301.1454292376966,650.5727146188483,test_soc_85
30,3455.079251215374,1382.0317004861495,691.0158502430747,test_soc_85
31,3666.762918670811,1466.7051674683241,733.3525837341621,test_soc_85
32,3887.941756849415,1555.1767027397661,777.5883513698831,test_soc_85
33,4118.5806143366135,1647.432245734645,823.7161228673225,test_soc_85
34,4358.574626247315,1743.4298504989258,871.7149252494629,test_soc_85
35,4607.741859927922,1843.0967439711685,921.5483719855843,test_soc_85
36,4865.81614920842,1946.3264596833678,973.1632298416839,test_soc_85
37,5132.440303635716,2052.9761214542864,1026.4880607271432,test_soc_85
38,5407.159901431702,2162.8639605726803,1081.4319802863401,test_soc_85
39,5689.417893834484,2275.7671575337936,1137.8835787668968,test_soc_85
40,5978.5502623802,2391.42010495208,1195.71005247604,test_soc_85
41,6273.782977858748,2509.513191143499,1254.7565955717496,test_soc_85
42,6574.230508430985,2629.692203372394,1314.846101686197,test_soc_85
43,6878.896113159483,2751.558445263793,1375.7792226318966,test_soc_85
44,7186.674134685521,2874.669653874208,1437.334826937104,test_soc_85
45,7496.354470115993,2998.541788046397,1499.2708940231985,test_soc_85
46,7806.6293520826375,3122.651740833055,1561.3258704165276,test_soc_85
47,8116.102512841431,3246.4410051365717,1623.2205025682858,test_soc_85
48,8423.300734456163,3369.3202937824653,1684.6601468912327,test_soc_85
49,8726.687709698905,3490.675083879561,1745.3375419397805,test_soc_85
50,9024.680054301672,3609.8720217206687,1804.9360108603344,test_soc_85
51,9315.665225371768,3726.266090148707,1863.1330450743535,test_soc_85
52,9598.021017479781,3839.2084069919124,1919.6042034959562,test_soc_85
53,9870.136231805753,3948.054492722301,1974.0272463611504,test_soc_85
54,10130.432049440113,4052.172819776045,2026.0864098880224,test_soc_85
55,10377.383591769754,4150.953436707901,2075.4767183539507,test_soc_85
56,10609.541122393603,4243.816448957441,2121.9082244787205,test_soc_85
57,10825.550338703877,4330.220135481551,2165.1100677407753,test_soc_85
58,11024.171218324132,4409.668487329653,2204.8342436648263,test_soc_85
59,11204.294925735043,4481.717970294017,2240.8589851470083,test_soc_85
60,11364.958345880072,4545.983338352028,2272.991669176014,test_soc_85
61,11505.355891187919,4602.142356475168,2301.071178237584,test_soc_85
62,11624.848321998032,4649.939328799212,2324.969664399606,test_soc_85
63,11722.968422745573,4689.187369098229,2344.5936845491146,test_soc_85
64,11799.423481962383,4719.769392784953,2359.8846963924766,test_soc_85
65,11854.094627703676,4741.63785108147,2370.818925540735,test_soc_85
66,11887.033166354264,4754.813266541705,2377.4066332708526,test_soc_85
67,11898.454157592174,4759.381663036869,2379.6908315184346,test_soc_85
68,11888.727528285895,4755.491011314358,2377.745505657179,test_soc_85
69,11858.367081115979,4743.346832446391,2371.6734162231955,test_soc_85
70,11808.01778877023,4723.207115508092,2361.603557754046,test_soc_85
71,11738.441781813368,4695.376712725348,2347.688356362674,test_soc_85
72,11650.503438904147,4660.201375561658,2330.100687780829,test_soc_85
73,11545.153973829916,4618.061589531967,2309.0307947659835,test_soc_85
74,11423.415887298584,4569.366354919434,2284.683177459717,test_soc_85
75,11286.367615329844,4514.547046131936,2257.273523065968,test_soc_85
76,11135.12866326687,4454.0514653067485,2227.0257326533742,test_soc_85
77,10970.84546763404,4388.338187053616,2194.169093526808,test_soc_85
78,10794.678179793775,4317.871271917509,2158.9356359587546,test_soc_85
79,10607.788517759056,4243.115407103623,2121.5577035518113,test_soc_85
80,10411.328787339347,4164.531514935738,2082.265757467869,test_soc_85
81,10206.432132355663,4082.5728529422654,2041.2864264711327,test_soc_85
82,9994.204036858142,3997.6816147432564,1998.8408073716282,test_soc_85
83,9775.715070643233,3910.286028257293,1955.1430141286464,test_soc_85
84,9551.994843096598,3820.7979372386394,1910.3989686193197,test_soc_85
85,9324.02710941522,3729.610843766088,1864.805421883044,test_soc_85
86,9092.745957314472,3637.098382925789,1818.5491914628944,test_soc_85
87,8859.032990984055,3543.6131963936214,1771.8065981968107,test_soc_85
88,8623.71542180638,3449.4861687225525,1724.7430843612763,test_soc_85
89,8387.56497163045,3355.02598865218,1677.51299432609,test_soc_85
90,8151.29749362847,3260.5189974513883,1630.2594987256941,test_soc_85
91,7915.573217393159,3166.229286957263,1583.1146434786315,test_soc_85
92,7680.997528437788,3072.399011375115,1536.1995056875576,test_soc_85
93,7448.122197166013,2979.248878866405,1489.6244394332025,test_soc_85
94,7217.44697826746,2886.978791306983,1443.4893956534916,test_soc_85
95,6989.421508011787,2795.768603204715,1397.8843016023575,test_soc_85
96,6764.447433760638,2705.7789735042547,1352.8894867521274,test_soc_85
97,6542.880716952314,2617.152286780926,1308.576143390463,test_soc_85
98,6325.034057647678,2530.0136230590715,1265.0068115295358,test_soc_85
99,6111.179395313331,2444.471758125332,1222.235879062666,test_soc_85
100,5901.550446754075,2360.6201787016294,1180.3100893508147,test_soc_85
101,5696.34524791984,2278.538099167936,1139.269049583968,test_soc_85
102,5495.728671658098,2198.2914686632394,1099.1457343316197,test_soc_85
103,5299.834898340215,2119.9339593360855,1059.9669796680428,test_soc_85
104,5108.769820654628,2043.5079282618512,1021.7539641309256,test_soc_85
105,4922.6133677409725,1969.045347096389,984.5226735481945,test_soc_85
106,4741.421737256132,1896.5686949024525,948.2843474512263,test_soc_85
107,4565.229526942312,1826.091810776925,913.0459053884625,test_soc_85
108,4394.051759838856,1757.6207039355427,878.8103519677713,test_soc_85
109,4227.885799477286,1691.1543197909145,845.5771598954573,test_soc_85
110,4066.7131532571248,1626.6852613028498,813.3426306514249,test_soc_85
111,3910.5011637526845,1564.2004655010735,782.1002327505367,test_soc_85
112,3759.2045889816004,1503.6818355926403,751.8409177963201,test_soc_85
113,3612.767073706032,1445.1068294824129,722.5534147412064,test_soc_85
114,3471.1225146670627,1388.449005866825,694.2245029334125,test_soc_85
115,3334.196323299339,1333.6785293197356,666.8392646598678,test_soc_85
116,3201.906589961695,1280.7626359846777,640.3813179923388,test_soc_85
117,3074.1651540731514,1229.6660616292604,614.8330308146302,test_soc_85
118,2950.8785847829167,1180.3514339131664,590.1757169565832,test_soc_85
119,2831.9490769459053,1132.779630778362,566.389815389181,test_soc_85
120,2717.2752672382235,1086.9101068952896,543.4550534476448,test_soc_85
